shooting_type,age_group,race,sex,lat,lng
nonlethal,30-39,Black,Male,41.772333096,-87.698410941
nonlethal,20-29,Black,Male,41.826468346,-87.625864654
nonlethal,20-29,Black,Male,41.826468346,-87.625864654
nonlethal,30-39,Black,Male,41.826468346,-87.625864654
nonlethal,40-49,Black,Male,41.826468346,-87.625864654
nonlethal,20-29,Black,Male,41.826468346,-87.625864654
nonlethal,40-49,Black,Male,41.826468346,-87.625864654
nonlethal,0-19,Black,Male,41.734958346,-87.577514654
nonlethal,20-29,Black,Male,41.748608346,-87.658244654
nonlethal,20-29,Hispanic,Male,41.651131654,-87.546505346
nonlethal,30-39,Hispanic,Male,41.883659669,-87.689738547
nonlethal,20-29,Black,Female,41.767551654,-87.582534654
nonlethal,20-29,Black,Female,41.767551654,-87.582534654
nonlethal,30-39,Black,Male,41.767551654,-87.582534654
nonlethal,20-29,White,Male,41.855568346,-87.651134654
nonlethal,30-39,Black,Male,41.855568346,-87.651134654
nonlethal,30-39,Black,Male,41.822276904,-87.685680941
nonlethal,40-49,Hispanic,Male,41.846789669,-87.723908547
nonlethal,50-59,Black,Male,41.790598346,-87.654194654
nonlethal,20-29,Black,Female,41.7503005,-87.60508
nonlethal,20-29,Hispanic,Male,41.806533096,-87.658019059
nonlethal,0-19,Black,Male,41.860908346,-87.706434654
nonlethal,20-29,Black,Male,41.717789284,-87.569275554
lethal,20-29,Black,Male,41.8538505,-87.71138
lethal,30-39,Black,Male,41.8538505,-87.71138
nonlethal,30-39,Black,Male,41.772721654,-87.613205346
nonlethal,20-29,Black,Male,41.756258346,-87.633854654
nonlethal,50-59,Black,Female,41.756258346,-87.633854654
nonlethal,30-39,Hispanic,Male,41.930688346,-87.803454654
lethal,20-29,Black,Male,41.765198346,-87.649815346
nonlethal,20-29,Black,Male,41.757418346,-87.592265346
nonlethal,0-19,Black,Male,41.913443336,-87.752898349
nonlethal,0-19,Hispanic,Female,41.912406904,-87.731729059
nonlethal,0-19,Black,Male,41.751923096,-87.650539059
nonlethal,20-29,Black,Female,41.863458346,-87.726944654
nonlethal,30-39,Black,Male,41.863458346,-87.726944654
nonlethal,20-29,Hispanic,Male,41.905023096,-87.729810941
nonlethal,0-19,Black,Male,41.749649669,-87.601198547
nonlethal,20-29,Black,Male,41.777769669,-87.615558547
nonlethal,30-39,Black,Female,41.721788346,-87.623975346
nonlethal,20-29,Black,Male,41.682742055,-87.655221596
nonlethal,20-29,Black,Male,41.682742055,-87.655221596
nonlethal,20-29,Hispanic,Male,41.853981654,-87.672555346
nonlethal,20-29,Hispanic,Male,41.853981654,-87.672555346
nonlethal,30-39,Black,Female,41.8244605,-87.63365
nonlethal,20-29,Black,Male,41.8840005,-87.72593
nonlethal,30-39,Black,Male,41.750656904,-87.635649059
nonlethal,40-49,Black,Male,41.746176904,-87.653510941
nonlethal,30-39,Hispanic,Male,41.847073096,-87.711070941
nonlethal,20-29,Hispanic,Female,41.800938346,-87.667834654
nonlethal,0-19,Black,Female,41.800938346,-87.667834654
nonlethal,30-39,Black,Male,41.771583096,-87.661150941
nonlethal,20-29,Black,Male,41.750791654,-87.612204654
nonlethal,40-49,Black,Female,41.775449669,-87.603968547
nonlethal,0-19,Hispanic,Male,41.903513096,-87.698529059
nonlethal,0-19,Black,Male,41.7625005,-87.65057
nonlethal,0-19,Hispanic,Male,41.923431654,-87.756715346
nonlethal,30-39,Black,Male,41.895696904,-87.716210941
nonlethal,20-29,Black,Male,41.810113096,-87.607890941
nonlethal,30-39,Black,Male,41.909408346,-87.716194654
nonlethal,0-19,Black,Male,41.770918346,-87.652125346
nonlethal,20-29,Black,Male,41.899108346,-87.772544654
nonlethal,20-29,Black,Male,41.740976904,-87.554059059
nonlethal,0-19,Black,Male,41.779959669,-87.676678547
nonlethal,50-59,Black,Male,41.779446904,-87.621209059
nonlethal,0-19,Black,Male,41.873941654,-87.749425346
nonlethal,50-59,White,Male,41.652756904,-87.551680941
lethal,20-29,Black,Male,41.877858346,-87.688184654
lethal,20-29,Black,Male,41.877858346,-87.688184654
nonlethal,30-39,Black,Male,41.802456904,-87.615940941
nonlethal,20-29,White,Female,41.930908346,-87.799714654
nonlethal,30-39,White,Male,41.930908346,-87.799714654
nonlethal,0-19,Black,Male,41.936261654,-87.650164654
nonlethal,20-29,Black,Male,41.870991654,-87.694674654
nonlethal,30-39,Black,Male,41.884973096,-87.733539059
nonlethal,20-29,Hispanic,Male,41.923886904,-87.726169059
lethal,20-29,Hispanic,Male,42.020203096,-87.672329059
nonlethal,60-69,White,Male,41.803717005,-87.670255284
nonlethal,30-39,Hispanic,Male,41.823818346,-87.704145346
nonlethal,40-49,Black,Male,41.779091654,-87.614965346
nonlethal,30-39,Black,Male,41.773803096,-87.600079059
nonlethal,0-19,Black,Male,41.764126904,-87.579749059
nonlethal,20-29,Black,Male,41.744196904,-87.585499059
nonlethal,30-39,Black,Female,41.879269669,-87.746408547
nonlethal,30-39,Black,Male,41.887763096,-87.754490941
nonlethal,0-19,Other,Male,41.895076904,-87.716709059
nonlethal,20-29,Black,Male,41.771036904,-87.607109059
nonlethal,20-29,Black,Male,41.877976904,-87.618919059
nonlethal,20-29,Black,Male,41.749686098,-87.595578289
nonlethal,30-39,Black,Male,41.710706904,-87.661929059
nonlethal,0-19,Black,Male,41.802598346,-87.644025346
nonlethal,0-19,Black,Male,41.802598346,-87.644025346
nonlethal,30-39,Black,Female,41.873861654,-87.755525346
nonlethal,20-29,Black,Female,41.873861654,-87.755525346
nonlethal,20-29,Hispanic,Male,41.733728346,-87.551925346
nonlethal,40-49,Black,Male,41.759416904,-87.558000941
lethal,30-39,Black,Male,41.754553096,-87.646430941
nonlethal,0-19,Black,Male,41.869941654,-87.725124654
nonlethal,30-39,Black,Female,41.788256904,-87.673069059
nonlethal,20-29,Hispanic,Male,41.793999669,-87.702388547
nonlethal,30-39,Hispanic,Male,41.822091654,-87.701764654
nonlethal,20-29,Black,Female,41.876508346,-87.723755346
nonlethal,30-39,Black,Male,41.801498346,-87.618015346
lethal,30-39,Other,Female,41.750716904,-87.602360941
lethal,40-49,Black,Female,41.750716904,-87.602360941
lethal,40-49,Black,Male,41.750716904,-87.602360941
nonlethal,20-29,Black,Male,41.903009669,-87.757968547
nonlethal,0-19,Black,Male,41.899518346,-87.724055346
nonlethal,20-29,Black,Male,41.756356904,-87.561899059
nonlethal,40-49,Black,Male,41.741373096,-87.554710941
nonlethal,30-39,Black,Female,41.760359669,-87.564778547
lethal,40-49,Black,Male,41.875958346,-87.745755346
lethal,30-39,Black,Male,41.875958346,-87.745755346
nonlethal,20-29,White,Male,41.850168346,-87.711424654
nonlethal,40-49,Hispanic,Male,41.850168346,-87.711424654
nonlethal,20-29,Hispanic,Male,41.797993096,-87.660610941
nonlethal,60-69,Black,Female,41.899631654,-87.719475346
nonlethal,40-49,Black,Male,41.786733096,-87.666929059
nonlethal,0-19,Black,Male,41.872703096,-87.661849059
nonlethal,40-49,Black,Female,41.858293096,-87.703800941
nonlethal,20-29,Black,Male,41.759233096,-87.630039059
nonlethal,20-29,Black,Male,41.932503096,-87.641369059
nonlethal,40-49,Black,Male,41.680917213,-87.640429691
nonlethal,40-49,Black,Female,41.900229669,-87.767998547
nonlethal,20-29,Black,Male,41.680917213,-87.640429691
nonlethal,20-29,Black,Male,41.851246904,-87.718069059
nonlethal,30-39,Black,Male,41.900229669,-87.767998547
nonlethal,20-29,Black,Male,41.789153096,-87.650589059
nonlethal,20-29,Black,Male,41.689078346,-87.620714654
nonlethal,20-29,Black,Male,41.759921654,-87.665534654
nonlethal,0-19,Hispanic,Male,41.908396904,-87.723259059
nonlethal,20-29,White,Male,41.736463096,-87.643490941
nonlethal,30-39,Black,Male,41.761958346,-87.684094654
nonlethal,30-39,Hispanic,Male,41.829303096,-87.694660941
lethal,30-39,Black,Male,41.885789669,-87.765048547
nonlethal,30-39,Hispanic,Male,41.828623096,-87.696800941
lethal,0-19,Black,Male,41.898446904,-87.752830941
nonlethal,30-39,Hispanic,Female,41.903543096,-87.694870941
nonlethal,20-29,Black,Male,41.689928346,-87.668495346
nonlethal,40-49,Hispanic,Male,41.898726904,-87.691340941
nonlethal,20-29,Hispanic,Male,41.810596904,-87.699990941
nonlethal,20-29,Hispanic,Male,41.929556904,-87.632069059
lethal,30-39,Black,Male,41.905088346,-87.692354654
lethal,20-29,Black,Male,41.905088346,-87.692354654
lethal,20-29,Black,Male,41.905088346,-87.692354654
nonlethal,0-19,Hispanic,Male,41.906418346,-87.720235346
nonlethal,30-39,Black,Male,41.814566904,-87.609779059
nonlethal,20-29,Black,Female,41.661376904,-87.637360941
nonlethal,40-49,Black,Male,41.763623096,-87.645450941
nonlethal,20-29,Other,Male,41.980916904,-87.806520941
nonlethal,20-29,Other,Female,41.884328346,-87.734074654
nonlethal,0-19,Black,Male,41.683576904,-87.669829059
nonlethal,20-29,Black,Male,41.656716904,-87.605770941
nonlethal,50-59,Black,Male,41.877986904,-87.745699059
nonlethal,20-29,Hispanic,Male,41.843268346,-87.718134654
nonlethal,20-29,Black,Male,41.765919669,-87.624618547
lethal,30-39,Black,Male,41.8950205,-87.72349
nonlethal,0-19,Black,Female,41.730308346,-87.610095346
nonlethal,0-19,Black,Female,41.730308346,-87.610095346
nonlethal,20-29,Black,Male,41.730308346,-87.610095346
nonlethal,30-39,Hispanic,Male,41.892588346,-87.744835346
nonlethal,30-39,Black,Male,41.892588346,-87.744835346
nonlethal,60-69,Black,Male,41.861063096,-87.707139059
nonlethal,20-29,Black,Female,41.797746904,-87.642029059
nonlethal,20-29,Black,Male,41.797746904,-87.642029059
nonlethal,30-39,Black,Male,41.797746904,-87.642029059
nonlethal,20-29,Black,Male,41.797746904,-87.642029059
nonlethal,20-29,Black,Male,41.800681654,-87.618305346
nonlethal,0-19,Black,Female,41.800681654,-87.618305346
nonlethal,30-39,Black,Male,41.877868346,-87.715204654
nonlethal,30-39,Black,Male,41.877868346,-87.715204654
nonlethal,0-19,Black,Female,41.877868346,-87.715204654
nonlethal,30-39,Black,Male,41.877868346,-87.715204654
nonlethal,20-29,Black,Female,41.877868346,-87.715204654
nonlethal,20-29,Black,Male,41.865501654,-87.764904654
nonlethal,20-29,Black,Male,41.764874464,-87.660605789
nonlethal,30-39,Black,Male,41.764874464,-87.660605789
nonlethal,20-29,Black,Male,41.764874464,-87.660605789
nonlethal,20-29,Black,Male,41.899293096,-87.728769059
nonlethal,20-29,Black,Male,41.87523257,-87.761460268
nonlethal,20-29,Black,Male,41.87523257,-87.761460268
lethal,20-29,Black,Female,41.873211654,-87.720004654
nonlethal,20-29,Black,Male,41.787673096,-87.625390941
nonlethal,20-29,Black,Male,41.864161654,-87.715074654
nonlethal,20-29,Black,Male,41.878281654,-87.695275346
nonlethal,20-29,White,Male,41.877898346,-87.694085346
nonlethal,0-19,Black,Female,41.774426904,-87.682289059
nonlethal,20-29,Black,Male,41.802926904,-87.673220941
nonlethal,0-19,Black,Male,41.802926904,-87.673220941
nonlethal,0-19,Black,Male,41.722359669,-87.627728547
nonlethal,0-19,Black,Male,41.722359669,-87.627728547
nonlethal,30-39,Hispanic,Male,41.924791654,-87.690674654
nonlethal,0-19,Black,Male,41.774803096,-87.636969059
nonlethal,30-39,Black,Male,41.796708346,-87.662515346
nonlethal,20-29,Black,Male,41.727601654,-87.599184654
nonlethal,60-69,Black,Female,41.727601654,-87.599184654
nonlethal,60-69,Black,Male,41.727601654,-87.599184654
nonlethal,60-69,Hispanic,Male,41.8161105,-87.69461
nonlethal,30-39,Black,Male,41.741708346,-87.553354654
nonlethal,20-29,Black,Male,41.752901654,-87.563544654
nonlethal,30-39,Black,Female,41.680219669,-87.631388547
nonlethal,0-19,Hispanic,Male,41.856076904,-87.650679059
nonlethal,40-49,White,Male,41.828933096,-87.670220941
nonlethal,20-29,Hispanic,Male,41.828933096,-87.670220941
nonlethal,40-49,Black,Male,41.894378346,-87.721435346
lethal,0-19,Black,Male,41.747586904,-87.633810941
lethal,20-29,Black,Female,41.747586904,-87.633810941
nonlethal,20-29,Black,Male,41.874733096,-87.670900941
nonlethal,30-39,Hispanic,Male,41.973583096,-87.714300941
nonlethal,20-29,Black,Male,41.702461654,-87.563885346
nonlethal,0-19,Black,Male,41.783099669,-87.636898547
nonlethal,20-29,Black,Male,41.736573096,-87.649580941
nonlethal,20-29,Black,Male,41.736573096,-87.649580941
nonlethal,20-29,Black,Male,41.690019669,-87.657338547
nonlethal,40-49,Black,Male,41.725996904,-87.606129059
nonlethal,20-29,Hispanic,Male,41.836659669,-87.648368547
nonlethal,0-19,Black,Female,41.770048346,-87.671525346
nonlethal,30-39,Hispanic,Male,41.9016305,-87.76551
nonlethal,30-39,Black,Male,41.883781654,-87.691974654
nonlethal,0-19,Black,Male,41.695198346,-87.657274654
nonlethal,30-39,Black,Male,41.6730605,-87.61607
nonlethal,20-29,Black,Female,41.751703096,-87.602829059
nonlethal,30-39,Black,Female,41.751703096,-87.602829059
nonlethal,20-29,Black,Male,41.910713096,-87.773159059
nonlethal,30-39,Black,Male,41.864611654,-87.651924654
nonlethal,30-39,Black,Male,41.7047705,-87.64293
nonlethal,20-29,Black,Male,41.712578346,-87.636275346
nonlethal,40-49,Hispanic,Male,41.840466904,-87.728239059
nonlethal,40-49,Black,Male,41.799108346,-87.669294654
nonlethal,40-49,Hispanic,Male,41.853516904,-87.682459059
nonlethal,50-59,Black,Male,41.748243096,-87.603330941
nonlethal,20-29,Black,Male,41.870898346,-87.717264654
nonlethal,30-39,Black,Male,41.872501654,-87.703244654
nonlethal,40-49,Black,Male,41.872501654,-87.703244654
lethal,20-29,Black,Female,41.782839669,-87.644858547
nonlethal,30-39,Black,Male,41.862161654,-87.709124654
nonlethal,30-39,Black,Male,41.862161654,-87.709124654
lethal,0-19,Hispanic,Female,41.919428346,-87.715405346
nonlethal,20-29,Black,Male,41.890541654,-87.629765346
nonlethal,0-19,Black,Female,41.772681654,-87.668334654
lethal,0-19,Black,Male,41.837261654,-87.613184654
lethal,20-29,Black,Male,41.837261654,-87.613184654
nonlethal,40-49,Black,Male,41.780653096,-87.613400941
nonlethal,30-39,Black,Male,41.777401654,-87.615264654
nonlethal,0-19,Black,Male,41.777401654,-87.615264654
nonlethal,20-29,Black,Female,41.890738346,-87.713095346
nonlethal,30-39,Black,Male,41.752038346,-87.651984654
nonlethal,20-29,Black,Male,41.761888346,-87.593885346
nonlethal,20-29,Black,Male,41.761749669,-87.556148547
nonlethal,30-39,Hispanic,Male,41.901129669,-87.712828547
nonlethal,0-19,Hispanic,Male,41.901129669,-87.712828547
nonlethal,20-29,Black,Male,41.766209903,-87.605960941
nonlethal,20-29,Black,Male,41.766209903,-87.605960941
nonlethal,30-39,Black,Female,41.890771654,-87.770295346
nonlethal,30-39,Black,Male,41.890771654,-87.770295346
nonlethal,30-39,Black,Female,41.890771654,-87.770295346
nonlethal,20-29,Black,Male,41.848823096,-87.680220941
nonlethal,30-39,Black,Female,42.021936904,-87.673759059
nonlethal,30-39,Black,Male,41.872501654,-87.704115346
nonlethal,20-29,Black,Male,41.777458346,-87.672025346
nonlethal,30-39,Black,Male,41.907591654,-87.756594654
nonlethal,0-19,Hispanic,Male,41.809393096,-87.744539059
nonlethal,20-29,Black,Male,42.020576904,-87.671760941
nonlethal,20-29,Black,Male,42.020576904,-87.671760941
nonlethal,30-39,Black,Female,41.938311654,-87.763344654
nonlethal,0-19,Black,Male,41.764533096,-87.596869059
nonlethal,0-19,Black,Male,41.759896904,-87.558099059
nonlethal,0-19,White,Male,41.896156904,-87.637430941
nonlethal,20-29,Black,Male,41.896156904,-87.637430941
nonlethal,20-29,Black,Male,41.896156904,-87.637430941
nonlethal,20-29,Black,Female,41.896156904,-87.637430941
nonlethal,20-29,Black,Male,41.734503096,-87.559520941
nonlethal,30-39,Black,Male,41.766908346,-87.675265346
nonlethal,30-39,Black,Male,41.897283096,-87.764570941
nonlethal,20-29,Black,Male,41.763321654,-87.648295346
nonlethal,0-19,Black,Male,41.764573096,-87.669989059
nonlethal,0-19,Black,Female,41.765526904,-87.673150941
nonlethal,20-29,Black,Female,41.7681205,-87.66406
nonlethal,30-39,Black,Male,41.863899669,-87.716558547
nonlethal,40-49,Black,Male,41.864693096,-87.657960941
nonlethal,30-39,Black,Male,41.780228346,-87.653924654
nonlethal,0-19,Black,Male,41.856788346,-87.712995346
nonlethal,0-19,Black,Male,41.856788346,-87.712995346
nonlethal,20-29,Black,Male,41.659703096,-87.617150941
nonlethal,20-29,Black,Male,42.015539669,-87.664348547
nonlethal,30-39,Hispanic,Male,41.967948346,-87.727434654
nonlethal,0-19,Black,Male,41.865646904,-87.719399059
nonlethal,0-19,Black,Male,41.897509669,-87.746588547
nonlethal,0-19,Black,Male,41.897509669,-87.746588547
nonlethal,40-49,Hispanic,Male,41.906249669,-87.723668547
nonlethal,20-29,Black,Male,41.774316904,-87.645750941
nonlethal,20-29,Hispanic,Male,41.852123096,-87.708079059
nonlethal,20-29,Hispanic,Male,41.941021654,-87.717755346
nonlethal,30-39,White,Female,41.654561654,-87.605324654
nonlethal,30-39,Black,Male,41.761018346,-87.559795346
nonlethal,0-19,Black,Male,41.994146904,-87.682290941
nonlethal,20-29,Black,Male,41.768011654,-87.623074654
nonlethal,50-59,Hispanic,Male,41.858661654,-87.663114654
nonlethal,20-29,Black,Male,41.761126904,-87.683960941
nonlethal,0-19,Black,Male,41.755109669,-87.635048547
nonlethal,40-49,Black,Male,41.817051654,-87.617784654
lethal,40-49,Black,Male,41.773139669,-87.644308547
nonlethal,20-29,Black,Male,41.756338346,-87.602584654
nonlethal,20-29,Black,Male,41.756338346,-87.602584654
lethal,30-39,Black,Male,41.838101654,-87.608815346
lethal,20-29,Black,Male,41.838101654,-87.608815346
nonlethal,30-39,Black,Male,41.794348346,-87.631494654
nonlethal,20-29,Hispanic,Male,41.806556904,-87.658430941
nonlethal,20-29,Hispanic,Male,41.853458346,-87.650435346
lethal,30-39,Black,Male,41.883611654,-87.756995346
lethal,20-29,Black,Female,41.760429669,-87.558248547
lethal,40-49,Black,Male,41.760429669,-87.558248547
lethal,0-19,Hispanic,Male,41.840763096,-87.729729059
lethal,20-29,Hispanic,Male,41.840763096,-87.729729059
nonlethal,30-39,Hispanic,Male,41.848243096,-87.723539059
nonlethal,20-29,Hispanic,Female,41.848243096,-87.723539059
lethal,0-19,Other,Male,41.744013096,-87.562340941
lethal,60-69,Black,Male,41.744013096,-87.562340941
nonlethal,30-39,Other,Female,41.7509705,-87.56395
lethal,30-39,Black,Male,41.781541654,-87.651195346
lethal,0-19,Black,Male,41.781541654,-87.651195346
lethal,0-19,Black,Male,41.781541654,-87.651195346
nonlethal,30-39,Hispanic,Male,41.838183096,-87.735429059
lethal,30-39,Black,Male,41.655551654,-87.595264654
nonlethal,0-19,Black,Female,42.017813096,-87.691250941
nonlethal,40-49,Black,Female,42.017813096,-87.691250941
lethal,30-39,Black,Male,41.860421654,-87.716755346
lethal,20-29,Black,Male,41.860421654,-87.716755346
lethal,30-39,Black,Male,41.860421654,-87.716755346
lethal,40-49,Black,Male,41.860421654,-87.716755346
lethal,20-29,Black,Male,41.860421654,-87.716755346
nonlethal,20-29,Black,Male,41.877811654,-87.732744654
nonlethal,0-19,Black,Male,41.865573096,-87.659560941
nonlethal,20-29,Black,Female,41.862021654,-87.717454654
nonlethal,20-29,Black,Male,41.862021654,-87.717454654
nonlethal,20-29,Black,Female,41.862021654,-87.717454654
nonlethal,20-29,Black,Male,41.861021654,-87.691244654
nonlethal,0-19,Black,Female,41.861021654,-87.691244654
nonlethal,20-29,Black,Female,41.896053096,-87.717679059
nonlethal,0-19,Black,Female,41.876111654,-87.723964654
nonlethal,0-19,Black,Male,41.876111654,-87.723964654
nonlethal,50-59,Black,Male,41.876111654,-87.723964654
nonlethal,0-19,Hispanic,Male,41.834941654,-87.727654654
nonlethal,20-29,Black,Female,41.727351654,-87.557305346
nonlethal,20-29,Black,Male,41.821151654,-87.611835346
nonlethal,0-19,Black,Male,41.843196904,-87.628459059
nonlethal,20-29,Black,Male,41.771923096,-87.623869059
nonlethal,20-29,Black,Male,41.793296904,-87.630619059
nonlethal,20-29,Black,Male,41.692476904,-87.657900941
nonlethal,0-19,Black,Male,41.755701654,-87.656384654
nonlethal,20-29,Black,Female,41.755701654,-87.656384654
nonlethal,20-29,Black,Male,41.755701654,-87.656384654
nonlethal,20-29,Other,Male,41.755701654,-87.656384654
nonlethal,20-29,Black,Male,41.755701654,-87.656384654
lethal,20-29,Black,Female,41.861766904,-87.717809059
lethal,20-29,Other,Male,41.861766904,-87.717809059
nonlethal,40-49,Black,Male,41.757668346,-87.649704654
nonlethal,30-39,Black,Female,41.757668346,-87.649704654
nonlethal,20-29,Black,Male,41.871739669,-87.697208547
nonlethal,30-39,Black,Male,41.877251654,-87.745455346
nonlethal,60-69,White,Male,41.945619935,-87.723900037
nonlethal,30-39,Black,Male,41.790231654,-87.653544654
nonlethal,30-39,Black,Female,41.764476904,-87.667990941
nonlethal,20-29,Black,Male,41.732021654,-87.603344654
nonlethal,30-39,Black,Male,41.763979669,-87.650408547
nonlethal,20-29,Black,Male,41.778893096,-87.670399059
nonlethal,20-29,Black,Male,41.778893096,-87.670399059
nonlethal,20-29,Black,Male,41.712738346,-87.642684654
nonlethal,30-39,Black,Male,41.817321654,-87.622764654
nonlethal,50-59,Black,Male,41.735873096,-87.661039059
nonlethal,30-39,Hispanic,Female,41.816268346,-87.693864654
nonlethal,30-39,Black,Male,41.751241654,-87.649834654
nonlethal,20-29,Hispanic,Male,41.778893096,-87.703249059
nonlethal,20-29,Black,Male,41.714591654,-87.619834654
nonlethal,20-29,Black,Male,42.013416904,-87.671990941
nonlethal,20-29,Black,Male,41.768418346,-87.683155346
lethal,20-29,Black,Male,41.692321654,-87.620754654
nonlethal,30-39,Other,Male,41.81429783,-87.643420779
nonlethal,20-29,Hispanic,Male,41.896481084,-87.62624808
nonlethal,20-29,Hispanic,Female,41.896481084,-87.62624808
lethal,30-39,Hispanic,Male,41.904086904,-87.726330941
nonlethal,20-29,Black,Male,41.866063096,-87.772480941
nonlethal,0-19,Black,Male,41.880638346,-87.735755346
nonlethal,0-19,Black,Male,41.668056904,-87.640519059
nonlethal,20-29,Black,Male,41.7329305,-87.54716
nonlethal,0-19,Black,Male,41.726963096,-87.607040941
nonlethal,20-29,Black,Male,41.875381654,-87.710865346
nonlethal,30-39,Black,Female,41.879108346,-87.743055346
nonlethal,20-29,Black,Male,41.746761654,-87.655415346
nonlethal,30-39,Black,Male,41.850866904,-87.729930941
lethal,30-39,Black,Male,41.874223096,-87.763130941
nonlethal,20-29,Hispanic,Male,41.779949156,-87.704370524
nonlethal,20-29,Black,Male,41.760789669,-87.669768547
nonlethal,30-39,Black,Male,41.760789669,-87.669768547
nonlethal,20-29,Black,Male,41.866053096,-87.697030941
nonlethal,40-49,Black,Female,41.909211654,-87.754914654
nonlethal,30-39,Black,Male,41.752518346,-87.643445346
nonlethal,40-49,Hispanic,Male,41.828158597,-87.704233948
nonlethal,0-19,Hispanic,Male,41.828158597,-87.704233948
nonlethal,20-29,Black,Male,41.885651654,-87.764505346
nonlethal,30-39,Hispanic,Male,41.896923096,-87.766789059
nonlethal,20-29,Black,Female,41.772708346,-87.681475346
nonlethal,20-29,Black,Male,41.881753096,-87.627620941
lethal,20-29,Black,Female,41.748258346,-87.595995346
nonlethal,20-29,Black,Male,41.894021654,-87.718075346
nonlethal,20-29,Hispanic,Female,41.894021654,-87.718075346
nonlethal,30-39,Black,Female,41.725001654,-87.658834654
nonlethal,20-29,Black,Male,41.772771654,-87.606345346
lethal,30-39,Hispanic,Male,41.901661654,-87.718684654
nonlethal,20-29,Black,Male,41.763763096,-87.691350941
nonlethal,0-19,Hispanic,Male,41.775433096,-87.696139059
nonlethal,0-19,Other,Male,41.838373096,-87.645179059
nonlethal,20-29,Black,Male,41.771516904,-87.664429059
nonlethal,30-39,Black,Male,41.824277362,-87.604233329
nonlethal,40-49,Black,Female,41.824277362,-87.604233329
lethal,30-39,Black,Male,41.773698346,-87.644145346
lethal,0-19,Black,Male,41.765613096,-87.673420941
lethal,30-39,Black,Male,41.765613096,-87.673420941
nonlethal,20-29,Black,Male,41.863696904,-87.714840941
nonlethal,20-29,Black,Male,41.879296904,-87.732339059
nonlethal,0-19,Black,Female,41.879296904,-87.732339059
nonlethal,40-49,Black,Male,41.759703096,-87.560429059
nonlethal,20-29,Black,Male,41.764376904,-87.628619059
nonlethal,20-29,Black,Male,41.751231654,-87.584884654
nonlethal,30-39,Black,Female,41.654333096,-87.595280941
nonlethal,0-19,Black,Male,41.859851654,-87.729304654
nonlethal,0-19,Black,Male,41.894718346,-87.661945346
nonlethal,0-19,Black,Male,41.757069669,-87.557538547
nonlethal,20-29,Black,Male,41.895026904,-87.766510941
nonlethal,40-49,Black,Female,41.784288346,-87.643745346
nonlethal,40-49,Black,Male,41.784288346,-87.643745346
nonlethal,20-29,Black,Male,41.858553096,-87.714770941
nonlethal,30-39,Black,Male,41.758629669,-87.629238547
nonlethal,20-29,Black,Male,41.722067358,-87.640734346
nonlethal,20-29,Black,Female,41.877093096,-87.737660941
nonlethal,20-29,Black,Male,41.877093096,-87.737660941
nonlethal,20-29,Hispanic,Male,41.9097505,-87.70698
nonlethal,0-19,Black,Female,41.751409669,-87.625038547
nonlethal,0-19,Black,Female,41.751409669,-87.625038547
nonlethal,0-19,Black,Female,41.751409669,-87.625038547
nonlethal,0-19,Black,Male,41.701873096,-87.563570941
nonlethal,30-39,Black,Male,41.749739669,-87.601198547
nonlethal,20-29,Black,Male,41.808911654,-87.623415346
nonlethal,30-39,White,Female,41.860959669,-87.714028547
nonlethal,30-39,White,Female,41.860959669,-87.714028547
nonlethal,50-59,Black,Female,41.731333096,-87.655210941
nonlethal,20-29,Black,Male,41.773189669,-87.628978547
nonlethal,0-19,Black,Male,41.865633096,-87.717700941
nonlethal,30-39,Black,Male,41.786599669,-87.667728547
nonlethal,40-49,Black,Male,41.899669669,-87.771628547
nonlethal,0-19,Black,Male,41.9076205,-87.63957
nonlethal,0-19,Black,Male,41.9076205,-87.63957
nonlethal,0-19,Black,Male,41.861903096,-87.717590941
nonlethal,0-19,Black,Male,41.7826805,-87.68756
nonlethal,0-19,Black,Male,41.751238346,-87.624835346
nonlethal,0-19,Black,Male,41.751238346,-87.624835346
nonlethal,20-29,Black,Male,41.877499669,-87.730058547
nonlethal,40-49,Black,Male,41.6932605,-87.61233
nonlethal,30-39,Hispanic,Male,41.817409669,-87.684668547
nonlethal,20-29,Black,Male,41.737388346,-87.573615346
nonlethal,20-29,Hispanic,Male,41.954213096,-87.737950941
nonlethal,0-19,Black,Male,41.864481654,-87.707395346
nonlethal,20-29,Black,Male,41.864481654,-87.707395346
nonlethal,0-19,Black,Male,41.895899669,-87.719978547
nonlethal,0-19,Black,Male,41.895899669,-87.719978547
nonlethal,20-29,Black,Male,41.864481654,-87.707395346
nonlethal,30-39,Black,Male,41.745333096,-87.602989059
nonlethal,20-29,Black,Female,41.745333096,-87.602989059
nonlethal,0-19,Black,Male,41.745333096,-87.602989059
nonlethal,40-49,Black,Male,41.765291654,-87.620564654
nonlethal,20-29,Black,Male,41.717036904,-87.536370941
nonlethal,20-29,Black,Male,41.759381654,-87.646114654
nonlethal,40-49,Black,Male,41.696198346,-87.628575346
nonlethal,40-49,Black,Male,41.696198346,-87.628575346
nonlethal,40-49,Black,Male,41.696198346,-87.628575346
nonlethal,0-19,Black,Male,41.769623096,-87.626540941
nonlethal,30-39,Black,Male,41.767088346,-87.580964654
nonlethal,40-49,Black,Male,41.851381654,-87.706174654
nonlethal,0-19,Hispanic,Male,41.972233179,-87.718060125
