shooting_type,age_group,race,sex,lat,lng
nonlethal,45-64,Black,Male,40.8787534250001,-73.8725466349999
nonlethal,18-24,Other,Male,40.8142676480001,-73.948185286
nonlethal,25-44,Black,Male,40.8030808130001,-73.9383728609999
lethal,25-44,Hispanic,Male,40.864758883,-73.9228273799999
nonlethal,25-44,Hispanic,Male,40.694680862,-73.763422309
lethal,45-64,Black,Male,40.6558652920001,-73.905282945
nonlethal,18-24,Black,Male,40.8197319300001,-73.848192804
nonlethal,45-64,Black,Male,40.6811449590001,-73.9556690379999
nonlethal,0-17,Black,Male,40.8142676480001,-73.948185286
nonlethal,25-44,Hispanic,Male,40.8194319940001,-73.8455524349999
nonlethal,45-64,Black,Male,40.6805774320001,-73.789907238
nonlethal,18-24,Black,Male,40.6680805360001,-73.950670755
lethal,45-64,Hispanic,Female,40.839601874,-73.9380643649999
lethal,25-44,Black,Male,40.887302596,-73.84516691
lethal,25-44,Black,Male,40.8548764300001,-73.8904172329999
nonlethal,25-44,Black,Male,40.764694063,-73.914348014
nonlethal,25-44,Hispanic,Male,40.8647246740001,-73.890683006
nonlethal,25-44,Black,Male,40.8561115210001,-73.89331798
nonlethal,25-44,Black,Male,40.837787921,-73.944021799
lethal,0-17,Hispanic,Male,40.853506962,-73.882203096
lethal,25-44,Hispanic,Male,40.8122928240001,-73.885426178
nonlethal,25-44,Black,Male,40.6800225810001,-73.949573099
nonlethal,25-44,Hispanic,Female,40.850222784,-73.931259031
lethal,45-64,Hispanic,Male,40.841584606,-73.9177836379999
nonlethal,18-24,Black,Male,40.67470324,-74.0029251679999
nonlethal,25-44,Black,Male,40.8275872230001,-73.886248985
nonlethal,18-24,Black,Male,40.6573457370001,-73.903194041
nonlethal,0-17,Hispanic,Male,40.8548778250001,-73.886187853
nonlethal,0-17,Black,Male,40.6561289900001,-73.924049029
nonlethal,18-24,Black,Male,40.7992324860001,-73.933056198
lethal,18-24,Black,Male,40.6652505490001,-73.890757594
nonlethal,25-44,Hispanic,Male,40.8445540760001,-73.9344490779999
nonlethal,0-17,Hispanic,Male,40.8699775650001,-73.881859356
lethal,25-44,Hispanic,Male,40.6915320060001,-73.9136270399999
nonlethal,18-24,Black,Male,40.8695764670001,-73.8594864039999
lethal,25-44,Black,Male,40.6346921320001,-73.912360318
nonlethal,18-24,Black,Male,40.8607169750001,-73.8992503169999
nonlethal,25-44,Black,Male,40.7198487750001,-73.989900372
lethal,25-44,Black,Male,40.8215670800001,-73.89688885
nonlethal,25-44,Black,Male,40.6899845140001,-73.799545071
nonlethal,0-17,Black,Male,40.8047655790001,-73.955124358
nonlethal,25-44,Black,Male,40.696127738,-73.936170934
nonlethal,0-17,Black,Female,40.6848143610001,-73.987637735
nonlethal,25-44,White,Male,40.623816017,-74.073780898
lethal,18-24,Hispanic,Male,40.6805309550001,-73.8538601
nonlethal,25-44,Black,Male,40.8726114690001,-73.854544398
nonlethal,25-44,Black,Male,40.8366979460001,-73.869089226
nonlethal,18-24,White,Male,40.735783278,-73.8106258029999
nonlethal,25-44,Black,Male,40.757915693,-73.98929902
nonlethal,25-44,Hispanic,Male,40.693625625,-73.909228481
nonlethal,25-44,Hispanic,Male,40.8350091840001,-73.8546988809999
lethal,25-44,Black,Male,40.8446884420001,-73.879760988
nonlethal,25-44,Hispanic,Male,40.7372030990001,-73.983272598
nonlethal,0-17,Black,Male,40.6874753550001,-73.929962858
nonlethal,25-44,Black,Male,40.683036568,-73.9131404789999
nonlethal,25-44,Black,Male,40.6893097880001,-73.816282003
nonlethal,25-44,Black,Male,40.827991995,-73.924658651
nonlethal,25-44,Hispanic,Male,40.798500915,-73.9459401889999
lethal,25-44,Black,Male,40.8328953810001,-73.926716496
nonlethal,25-44,Black,Male,40.8826295900001,-73.826705396
nonlethal,25-44,Black,Male,40.6703624580001,-73.926797743
lethal,45-64,White,Male,40.6438276910001,-73.977015248
lethal,18-24,Black,Male,40.616239224,-74.087200514
lethal,25-44,Black,Male,40.6746191490001,-73.80427787
nonlethal,45-64,Black,Male,40.861608168,-73.898298164
nonlethal,0-17,Black,Male,40.817356155,-73.909330682
nonlethal,18-24,Black,Male,40.8335617000001,-73.891138941
lethal,18-24,Black,Male,40.813147933,-73.908617511
nonlethal,18-24,Black,Male,40.6175582170001,-74.081424629
nonlethal,25-44,Black,Male,40.666370031,-73.924448297
nonlethal,18-24,Black,Male,40.851409937,-73.906052754
nonlethal,25-44,Black,Male,40.6346921320001,-73.912360318
nonlethal,25-44,Black,Male,40.8561216270001,-73.892378083
nonlethal,18-24,Black,Male,40.8238581950001,-73.949305125
nonlethal,25-44,Black,Male,40.6844202230001,-73.7825721139999
lethal,25-44,Black,Male,40.668188039,-73.875137068
nonlethal,18-24,Black,Male,40.7982498420001,-73.9636055889999
nonlethal,0-17,Black,Male,40.8665484110001,-73.922803611
nonlethal,18-24,Black,Female,40.656820404,-73.954809401
nonlethal,0-17,Black,Male,40.6272822080001,-74.160468725
nonlethal,0-17,Black,Male,40.665124931,-73.958988678
nonlethal,25-44,Hispanic,Male,40.6690547100001,-73.9061906439999
lethal,45-64,Black,Male,40.7478677780001,-73.938604386
lethal,25-44,Hispanic,Male,40.8609283160001,-73.920308429
nonlethal,45-64,Black,Male,40.7000412200001,-73.7887170779999
nonlethal,25-44,Hispanic,Male,40.641707559,-74.0843007089999
nonlethal,18-24,Black,Male,40.612789048,-73.9949770109999
nonlethal,25-44,Black,Male,40.8305813110001,-73.9307119979999
lethal,25-44,Hispanic,Male,40.78307848,-73.946396856
nonlethal,25-44,Black,Male,40.817124823,-73.9480096459999
nonlethal,25-44,Black,Male,40.6730250640001,-73.936315613
nonlethal,25-44,Black,Male,40.7974940300001,-73.969587035
nonlethal,18-24,Black,Male,40.6929310320001,-73.9379085149999
nonlethal,25-44,Black,Male,40.6915124070001,-73.909552291
