shooting_type,age_group,race,sex,lat,lng
nonlethal,20,POC,Male,40.01057741,-75.14278945
nonlethal,30,POC,Male,40.02032179,-75.11410455
nonlethal,20,POC,Male,40.02613297,-75.11771044
nonlethal,30,POC,Male,39.99465944,-75.14752601
nonlethal,20,White,Male,40.00124048,-75.12542635
nonlethal,18,POC,Male,39.99746819,-75.11715733
nonlethal,30,White,Male,40.02385945,-75.13159169
nonlethal,15,POC,Male,39.99642026,-75.1373807
nonlethal,45,POC,Male,39.99626037,-75.14436159
nonlethal,30,POC,Male,40.00413831,-75.14691553
nonlethal,20,White,Male,40.02073468,-75.11812984
nonlethal,30,White,Male,40.02196133,-75.1149468
lethal,30,POC,Male,40.01109722,-75.14720768
nonlethal,25,POC,Male,40.02169486,-75.11804153
nonlethal,25,POC,Female,40.01109722,-75.14720768
nonlethal,35,White,Male,40.0043032,-75.14866307
lethal,30,White,Male,39.9946077,-75.13911862
nonlethal,45,White,Male,39.9946077,-75.13911862
nonlethal,18,White,Male,40.00049735,-75.1309441
lethal,35,POC,Male,40.01693681,-75.13753995
nonlethal,35,POC,Male,40.01941398,-75.13234557
lethal,18,POC,Male,40.00740679,-75.12546214
nonlethal,10,POC,Female,40.010943,-75.12107564
lethal,15,POC,Male,39.99331045,-75.14924851
nonlethal,15,POC,Male,39.99331045,-75.14924851
nonlethal,45,White,Male,39.99619792,-75.1411254
nonlethal,45,White,Male,39.99375269,-75.14067271
nonlethal,18,White,Male,39.99375269,-75.14067271
lethal,25,POC,Male,39.99871401,-75.11915013
nonlethal,45,POC,Male,40.0094248,-75.14026475
nonlethal,45,White,Male,39.9972253,-75.13914474
nonlethal,55,POC,Male,39.99472421,-75.14897184
nonlethal,30,POC,Male,39.99822245,-75.1152524
nonlethal,15,POC,Male,39.99804659,-75.11599588
nonlethal,20,POC,Male,40.00676718,-75.13164759
nonlethal,20,White,Male,40.02414005,-75.11984099
nonlethal,18,White,Male,40.00013612,-75.12898582
nonlethal,20,White,Male,40.00013612,-75.12898582
nonlethal,45,POC,Male,40.00127068,-75.1508687
nonlethal,30,POC,Male,39.99581425,-75.13876004
lethal,20,POC,Female,40.01410145,-75.14729378
nonlethal,45,POC,Male,40.00701847,-75.1466394
nonlethal,35,POC,Male,39.996664,-75.15094658
nonlethal,20,POC,Male,39.99189794,-75.13181745
nonlethal,45,POC,Female,39.99189794,-75.13181745
nonlethal,45,White,Male,39.99189794,-75.13181745
nonlethal,30,POC,Male,40.00128711,-75.11754629
lethal,30,White,Male,40.02494988,-75.11822522
nonlethal,35,White,Male,39.99656989,-75.13828496
nonlethal,20,POC,Male,39.99281096,-75.14561919
nonlethal,25,White,Female,39.99281096,-75.14561919
nonlethal,15,POC,Male,40.0228531,-75.12203959
nonlethal,18,POC,Male,40.0228531,-75.12203959
nonlethal,25,White,Male,40.01121668,-75.1411216
nonlethal,25,White,Male,40.0228531,-75.12203959
nonlethal,18,POC,Male,40.0228531,-75.12203959
nonlethal,20,POC,Male,39.99189794,-75.13181745
nonlethal,30,White,Male,40.00473263,-75.12855359
nonlethal,20,POC,Female,39.99189794,-75.13181745
nonlethal,30,POC,Female,39.99906691,-75.12921816
lethal,25,White,Male,39.99104882,-75.1311812
nonlethal,45,POC,Female,39.99189794,-75.13181745
nonlethal,20,POC,Female,40.00889092,-75.14030927
lethal,25,White,Male,39.99198963,-75.13927886
nonlethal,18,POC,Male,39.99200593,-75.13319881
nonlethal,20,POC,Male,39.99200593,-75.13319881
nonlethal,20,POC,Male,39.99247785,-75.13062427
lethal,30,White,Male,39.99593381,-75.13886438
lethal,35,White,Female,39.99593381,-75.13886438
lethal,20,White,Male,39.99890542,-75.12912549
lethal,20,White,Male,39.99890542,-75.12912549
nonlethal,20,White,Male,39.99890542,-75.12912549
nonlethal,45,POC,Male,40.01218493,-75.14909896
nonlethal,20,White,Male,39.99247785,-75.13062427
nonlethal,55,POC,Male,40.0021239,-75.14409686
lethal,10,POC,Male,40.02175859,-75.12591073
nonlethal,25,White,Female,39.99896226,-75.11954302
nonlethal,35,POC,Male,39.96566736,-75.13273321
nonlethal,18,POC,Male,39.96566736,-75.13273321
nonlethal,20,POC,Male,39.96566736,-75.13273321
nonlethal,15,POC,Male,39.96566736,-75.13273321
nonlethal,20,POC,Male,40.01727711,-75.13979325
nonlethal,45,POC,Male,39.98220843,-75.14923068
nonlethal,15,POC,Male,39.98880343,-75.14700364
nonlethal,30,POC,Male,39.99111228,-75.14412522
nonlethal,35,POC,Male,39.98889366,-75.14162287
nonlethal,18,White,Male,39.98333889,-75.12028555
nonlethal,25,POC,Male,39.9905513,-75.12905219
nonlethal,20,POC,Male,39.9988138,-75.14403523
lethal,30,POC,Male,40.007379,-75.14905247
nonlethal,15,POC,Male,39.9729166,-75.13771093
nonlethal,35,White,Female,39.9729166,-75.13771093
nonlethal,25,POC,Male,39.9988138,-75.14403523
nonlethal,25,POC,Male,39.9988138,-75.14403523
lethal,35,White,Female,39.99203995,-75.14189531
nonlethal,20,POC,Male,39.9988138,-75.14403523
lethal,25,POC,Male,40.007379,-75.14905247
nonlethal,35,White,Male,39.99166777,-75.1447237
nonlethal,20,POC,Female,39.99086203,-75.14245275
nonlethal,20,White,Male,39.9988642,-75.13125963
nonlethal,25,POC,Male,40.0081415,-75.14927602
lethal,25,POC,Male,40.00179674,-75.13380617
nonlethal,20,White,Male,40.00137713,-75.1395222
lethal,25,White,Female,39.99120261,-75.13750881
nonlethal,25,White,Male,40.00539337,-75.15192012
nonlethal,18,White,Male,39.97776904,-75.13194549
nonlethal,15,POC,Male,40.00994861,-75.15092319
lethal,30,White,Male,39.99439756,-75.1302014
nonlethal,15,POC,Male,39.96566736,-75.13273321
nonlethal,15,POC,Male,39.98208492,-75.14748681
nonlethal,30,POC,Male,39.9905513,-75.12905219
nonlethal,20,POC,Male,39.96566736,-75.13273321
nonlethal,55,POC,Male,39.98896253,-75.14793743
nonlethal,15,POC,Male,39.98251658,-75.14095733
nonlethal,35,POC,Male,39.97447436,-75.14583712
nonlethal,20,POC,Male,39.96566736,-75.13273321
nonlethal,25,POC,Male,39.99099241,-75.14418716
nonlethal,18,POC,Male,39.98677455,-75.13845028
lethal,15,POC,Male,39.98526962,-75.14078221
nonlethal,30,White,Male,39.98526962,-75.14078221
nonlethal,25,POC,Male,39.98309164,-75.14434357
nonlethal,25,POC,Male,39.98309164,-75.14434357
nonlethal,18,POC,Female,39.97487999,-75.15159639
lethal,20,POC,Male,39.98862516,-75.14161229
lethal,35,POC,Male,39.98832087,-75.13394461
nonlethal,30,POC,Male,39.9875302,-75.14153913
lethal,35,POC,Male,39.98834601,-75.12834696
nonlethal,25,POC,Male,39.98458854,-75.14684681
nonlethal,45,POC,Male,39.98827668,-75.14711545
nonlethal,20,POC,Male,39.97338145,-75.15034639
nonlethal,35,White,Male,39.98515071,-75.12878783
nonlethal,30,POC,Male,39.97680404,-75.1461964
nonlethal,25,White,Female,39.98902729,-75.12686987
lethal,25,POC,Male,39.990118,-75.14261546
nonlethal,25,POC,Male,39.98321979,-75.14535057
lethal,20,POC,Female,39.97350833,-75.24748436
nonlethal,30,POC,Male,39.96363158,-75.24304642
nonlethal,20,POC,Male,39.96553391,-75.22631256
nonlethal,20,POC,Male,39.96524867,-75.24121154
nonlethal,35,POC,Male,39.97325802,-75.22335738
nonlethal,20,POC,Male,39.97310053,-75.23635949
nonlethal,20,POC,Male,39.9803828,-75.22818937
nonlethal,20,POC,Male,39.97346995,-75.26654159
nonlethal,15,POC,Male,39.9703763,-75.24558794
nonlethal,15,POC,Male,39.97214099,-75.23458878
nonlethal,15,POC,Female,39.96553391,-75.22631256
lethal,20,POC,Male,39.97346995,-75.26654159
lethal,15,POC,Male,39.97346995,-75.26654159
nonlethal,18,POC,Male,39.97346995,-75.26654159
nonlethal,25,POC,Male,39.96315323,-75.23189015
nonlethal,25,POC,Male,39.96509034,-75.24043759
nonlethal,30,POC,Male,39.96537562,-75.23057854
nonlethal,18,POC,Male,39.97258292,-75.25147043
lethal,20,POC,Male,39.97478293,-75.24337899
nonlethal,15,POC,Male,39.97358568,-75.21991072
nonlethal,10,POC,Male,39.96218218,-75.22980964
nonlethal,20,POC,Male,39.97365899,-75.23132367
nonlethal,55,POC,Male,39.96466736,-75.22783083
nonlethal,20,POC,Male,39.96754941,-75.24227465
nonlethal,20,POC,Female,39.96469176,-75.22613848
nonlethal,20,POC,Female,39.96754941,-75.24227465
lethal,35,POC,Male,39.97057357,-75.24572068
nonlethal,30,POC,Male,39.96128076,-75.23306297
lethal,25,POC,Male,39.98240584,-75.18067058
nonlethal,18,POC,Male,39.97449181,-75.15878507
nonlethal,25,POC,Male,39.98645471,-75.16999096
nonlethal,25,POC,Male,39.98653477,-75.15624446
nonlethal,18,POC,Male,39.98858543,-75.15829851
nonlethal,35,POC,Male,39.98645471,-75.16999096
nonlethal,30,POC,Male,39.99137914,-75.15904021
nonlethal,18,POC,Male,39.98955657,-75.17037336
nonlethal,35,POC,Female,39.99056987,-75.17681153
lethal,35,POC,Male,39.99329062,-75.18607696
nonlethal,20,POC,Male,39.98691587,-75.16140326
lethal,35,POC,Male,39.97678133,-75.16491572
nonlethal,10,POC,Male,39.97656352,-75.17515855
nonlethal,20,POC,Male,39.98721188,-75.16323659
nonlethal,25,POC,Male,39.98721188,-75.16323659
nonlethal,35,POC,Male,39.98445426,-75.17578497
nonlethal,35,POC,Male,39.98445426,-75.17578497
lethal,20,POC,Male,39.97022178,-75.15506615
nonlethal,30,POC,Male,39.99177077,-75.14961473
lethal,45,POC,Male,39.98029482,-75.1743502
nonlethal,35,POC,Male,39.98308513,-75.18488193
lethal,30,POC,Male,39.98580009,-75.17955408
nonlethal,25,POC,Male,39.99171952,-75.16189938
nonlethal,30,POC,Male,39.98780332,-75.15508898
nonlethal,30,POC,Male,39.98780332,-75.15508898
nonlethal,30,POC,Male,39.98648951,-75.15791825
nonlethal,15,POC,Male,39.98100466,-75.1678912
nonlethal,15,POC,Male,39.98967198,-75.18273214
nonlethal,18,POC,Male,39.97666071,-75.17177059
nonlethal,15,POC,Male,39.97666071,-75.17177059
lethal,25,POC,Male,39.98727818,-75.16395034
nonlethal,10,POC,Female,39.98727818,-75.16395034
nonlethal,20,POC,Male,39.98727818,-75.16395034
nonlethal,20,POC,Male,39.97909623,-75.16136631
nonlethal,20,POC,Male,39.98967198,-75.18273214
lethal,15,POC,Female,39.98050017,-75.16078018
nonlethal,20,POC,Male,39.98050017,-75.16078018
nonlethal,25,POC,Male,39.98050017,-75.16078018
nonlethal,30,POC,Male,39.99117185,-75.16071066
lethal,45,POC,Male,39.97508317,-75.17041449
nonlethal,35,POC,Male,39.9905037,-75.16127953
lethal,25,POC,Male,39.99196985,-75.15118937
nonlethal,25,POC,Male,39.99196985,-75.15118937
nonlethal,25,POC,Male,39.99196985,-75.15118937
nonlethal,25,POC,Male,39.99117185,-75.16071066
lethal,35,POC,Male,39.9834059,-75.1768414
nonlethal,20,White,Male,39.99171952,-75.16189938
nonlethal,35,POC,Female,39.99171952,-75.16189938
nonlethal,15,POC,Female,39.97490317,-75.16210161
nonlethal,25,POC,Female,39.99171952,-75.16189938
nonlethal,30,POC,Male,39.98685646,-75.18097019
nonlethal,30,POC,Male,39.97484996,-75.17543433
lethal,18,POC,Male,39.99403461,-75.16792791
nonlethal,30,POC,Male,39.98202189,-75.17377555
lethal,35,POC,Female,39.9807155,-75.16788742
nonlethal,20,POC,Male,39.99133505,-75.17082761
lethal,20,POC,Male,39.99133505,-75.17082761
nonlethal,25,POC,Male,39.97452902,-75.17568634
nonlethal,25,POC,Male,39.98426368,-75.16430426
nonlethal,0,POC,Male,39.98708001,-75.18545526
nonlethal,20,POC,Female,39.96970206,-75.15530693
nonlethal,30,POC,Male,39.98833807,-75.16214104
nonlethal,45,POC,Male,39.98145081,-75.17887203
nonlethal,35,POC,Male,39.99139289,-75.17430184
nonlethal,25,POC,Male,39.98555791,-75.18606585
nonlethal,18,POC,Male,39.97206069,-75.16443758
nonlethal,35,POC,Male,39.98555791,-75.18606585
lethal,35,POC,Male,39.98816617,-75.16016808
nonlethal,45,POC,Male,39.97039555,-75.15981055
nonlethal,65,POC,Male,39.98456913,-75.16766989
lethal,20,POC,Male,39.99420226,-75.1813505
nonlethal,35,POC,Male,39.98090179,-75.17464473
lethal,30,POC,Male,39.98268611,-75.17633233
lethal,20,POC,Male,39.99196985,-75.15118937
lethal,30,POC,Male,39.99196985,-75.15118937
nonlethal,25,POC,Male,39.99196985,-75.15118937
nonlethal,20,POC,Male,39.99066078,-75.16523698
nonlethal,15,POC,Male,39.97647001,-75.17344765
nonlethal,15,POC,Male,39.98453713,-75.16645698
nonlethal,25,POC,Female,39.98722161,-75.18729442
nonlethal,25,POC,Male,39.98808337,-75.15678271
nonlethal,25,POC,Male,39.98808337,-75.15678271
nonlethal,30,POC,Male,39.980599,-75.17248823
lethal,30,POC,Male,39.98168511,-75.18030466
lethal,35,POC,Female,39.98168511,-75.18030466
nonlethal,30,POC,Male,39.980599,-75.17248823
nonlethal,25,POC,Male,39.99701184,-75.17886257
nonlethal,25,POC,Male,39.99437071,-75.17117363
nonlethal,30,POC,Female,39.98722161,-75.18729442
lethal,20,POC,Female,39.98722161,-75.18729442
nonlethal,35,POC,Male,39.980599,-75.17248823
nonlethal,15,POC,Male,39.99465129,-75.16784502
nonlethal,15,POC,Male,39.97464733,-75.18362354
nonlethal,25,POC,Female,39.98609315,-75.18119159
nonlethal,25,POC,Male,39.98168511,-75.18030466
nonlethal,45,POC,Male,39.99156645,-75.15261798
nonlethal,25,POC,Male,39.97500297,-75.18176515
nonlethal,30,POC,Male,39.98343101,-75.16508412
nonlethal,35,POC,Male,39.9893188,-75.16158773
lethal,30,POC,Male,39.97676655,-75.17672972
nonlethal,30,POC,Male,39.97676655,-75.17672972
nonlethal,30,POC,Male,39.97676655,-75.17672972
nonlethal,30,POC,Male,39.98396674,-75.15121116
nonlethal,25,POC,Male,39.99171828,-75.1798139
lethal,20,White,Male,39.98735704,-75.15469115
nonlethal,15,POC,Male,39.98875082,-75.17867113
lethal,25,POC,Male,39.99275388,-75.18175897
nonlethal,25,POC,Male,39.9927048,-75.18064842
lethal,20,POC,Male,39.96970206,-75.15530693
nonlethal,45,POC,Male,39.98007145,-75.16517321
nonlethal,18,POC,Male,39.98457205,-75.17904222
nonlethal,15,POC,Male,39.98883629,-75.16327465
nonlethal,30,POC,Male,39.98181065,-75.17554943
nonlethal,25,POC,Male,39.98832477,-75.1613344
nonlethal,25,POC,Male,39.98896727,-75.1646582
nonlethal,15,POC,Male,39.99171828,-75.1798139
lethal,30,POC,Female,39.97467241,-75.16765527
lethal,55,POC,Female,39.97467241,-75.16765527
nonlethal,55,POC,Male,39.9912031,-75.16226981
nonlethal,15,POC,Male,39.98492839,-75.15663818
nonlethal,35,POC,Male,39.98015034,-75.1695241
nonlethal,30,POC,Male,39.98994387,-75.15968122
lethal,18,POC,Male,39.97919438,-75.16394019
nonlethal,35,White,Female,39.98016845,-75.1732122
lethal,35,POC,Male,39.9865808,-75.16704323
lethal,25,POC,Male,39.9925516,-75.14809536
nonlethal,30,POC,Male,39.98555791,-75.18606585
lethal,35,POC,Male,39.99006079,-75.18017616
nonlethal,15,POC,Male,39.98563425,-75.17528532
nonlethal,55,POC,Male,39.9967668,-75.1817294
nonlethal,30,POC,Male,39.99254086,-75.18015345
nonlethal,35,POC,Male,39.97472238,-75.1751525
lethal,35,POC,Female,39.98685315,-75.17344477
nonlethal,18,POC,Male,39.98692827,-75.18572134
nonlethal,25,POC,Male,39.98367398,-75.17242614
lethal,25,POC,Male,39.98175093,-75.18081181
nonlethal,30,POC,Male,39.98740513,-75.15247286
nonlethal,25,POC,Male,39.99471804,-75.17107651
nonlethal,25,POC,Male,39.98685646,-75.18097019
nonlethal,30,POC,Male,39.9858454,-75.17792288
nonlethal,20,POC,Male,39.98972042,-75.19741496
nonlethal,45,POC,Male,39.97539964,-75.17204592
nonlethal,35,POC,Male,39.97539964,-75.17204592
nonlethal,35,POC,Male,39.97539964,-75.17204592
nonlethal,15,POC,Male,39.98764472,-75.17404814
nonlethal,20,POC,Male,39.98313255,-75.17251687
nonlethal,30,POC,Female,39.98313255,-75.17251687
nonlethal,10,POC,Male,39.98660193,-75.1627736
nonlethal,25,POC,Male,39.98313255,-75.17251687
nonlethal,20,POC,Male,39.97802428,-75.16380655
nonlethal,25,POC,Male,39.99143268,-75.17499971
nonlethal,30,POC,Male,39.99110809,-75.1735208
nonlethal,30,POC,Male,39.99127725,-75.15023271
nonlethal,15,POC,Male,39.98761707,-75.17404965
nonlethal,15,POC,Male,39.98761707,-75.17404965
lethal,30,POC,Male,39.98686107,-75.18414553
nonlethal,15,POC,Male,39.98121893,-75.17729914
nonlethal,35,POC,Male,39.9813795,-75.17831732
nonlethal,18,POC,Male,39.99205904,-75.16924199
lethal,30,POC,Male,39.99254086,-75.18015345
nonlethal,15,POC,Male,39.98648951,-75.15791825
nonlethal,10,POC,Male,39.99091036,-75.16335721
nonlethal,18,POC,Male,39.98323727,-75.16904015
nonlethal,55,POC,Male,39.97089987,-75.15591762
nonlethal,25,POC,Male,39.98650034,-75.15604632
nonlethal,30,POC,Male,39.98038148,-75.17089446
lethal,55,POC,Male,39.98471857,-75.16521145
nonlethal,18,POC,Male,39.98619843,-75.1810194
nonlethal,25,POC,Male,39.98281123,-75.17577736
lethal,45,POC,Female,39.99224741,-75.15885321
nonlethal,10,POC,Male,39.98911201,-75.15361929
nonlethal,20,POC,Male,39.99437141,-75.17679918
nonlethal,25,POC,Male,39.98257896,-75.17709767
nonlethal,55,POC,Female,39.99713,-75.18241424
nonlethal,55,POC,Male,39.99713,-75.18241424
nonlethal,30,POC,Male,39.98948579,-75.16802749
nonlethal,20,POC,Male,39.98948579,-75.16802749
lethal,18,POC,Male,39.98948579,-75.16802749
lethal,25,POC,Male,39.99500828,-75.16931086
lethal,20,POC,Male,39.98910082,-75.16544099
nonlethal,30,POC,Male,39.97795729,-75.16985159
nonlethal,25,POC,Male,39.97795729,-75.16985159
lethal,55,POC,Male,39.99167098,-75.15940649
nonlethal,25,POC,Male,39.99121692,-75.16611761
nonlethal,20,POC,Male,39.97795729,-75.16985159
nonlethal,35,POC,Male,39.99155476,-75.1489626
lethal,35,POC,Male,39.99235436,-75.16044795
nonlethal,30,POC,Male,39.98059695,-75.17225432
lethal,20,POC,Male,39.99656151,-75.17871337
nonlethal,30,POC,Male,39.97862454,-75.16765399
lethal,35,POC,Male,39.9806013,-75.17250582
nonlethal,20,POC,Female,39.99479249,-75.17715894
lethal,25,POC,Male,39.98946674,-75.1565517
nonlethal,20,POC,Male,39.98636424,-75.16254556
nonlethal,18,POC,Male,39.99562395,-75.1758095
nonlethal,20,POC,Female,39.99562395,-75.1758095
nonlethal,35,POC,Male,39.98445426,-75.17578497
lethal,15,POC,Male,39.9922507,-75.1574879
nonlethal,20,POC,Male,39.97035837,-75.15507146
nonlethal,15,POC,Male,39.97252777,-75.15382793
nonlethal,30,POC,Male,39.98272342,-75.18064974
nonlethal,15,POC,Male,39.98546873,-75.16386541
lethal,25,POC,Male,39.99012407,-75.14920096
nonlethal,18,POC,Male,39.98557987,-75.16622905
nonlethal,45,POC,Male,39.99036146,-75.15093103
nonlethal,25,POC,Male,39.97870343,-75.15792059
nonlethal,30,POC,Male,39.98430732,-75.17554361
nonlethal,20,POC,Male,39.98053368,-75.17177143
nonlethal,65,POC,Male,39.97609878,-75.18169056
nonlethal,20,POC,Female,39.98709653,-75.1627655
nonlethal,18,POC,Male,39.9792773,-75.17334994
nonlethal,45,POC,Male,39.99171952,-75.16189938
nonlethal,20,POC,Male,39.9792773,-75.17334994
nonlethal,18,POC,Female,39.9792773,-75.17334994
lethal,25,POC,Male,39.98528625,-75.17325964
lethal,35,White,Female,39.99515619,-75.17684594
lethal,35,White,Male,39.99515619,-75.17684594
nonlethal,45,POC,Male,39.98484367,-75.16911246
nonlethal,20,POC,Male,39.98292351,-75.17860059
nonlethal,18,POC,Male,39.99436026,-75.15829924
lethal,20,POC,Male,39.98292351,-75.17860059
lethal,35,POC,Female,39.98182326,-75.17872692
lethal,30,POC,Male,39.98182326,-75.17872692
nonlethal,20,POC,Male,39.99015027,-75.18221142
nonlethal,30,POC,Male,39.99137914,-75.15904021
nonlethal,45,POC,Male,39.99137914,-75.15904021
nonlethal,45,POC,Male,39.99008353,-75.14836942
nonlethal,25,POC,Male,39.99348778,-75.1714378
nonlethal,45,POC,Male,39.9858454,-75.17792288
lethal,25,POC,Male,39.99423052,-75.16967547
lethal,20,POC,Male,39.99562033,-75.17953449
nonlethal,18,POC,Male,39.97911585,-75.16113701
nonlethal,20,POC,Male,39.99562033,-75.17953449
nonlethal,20,POC,Male,39.99269991,-75.1549399
nonlethal,25,POC,Male,39.99010225,-75.18179579
nonlethal,25,POC,Male,39.99141095,-75.15766165
lethal,30,White,Male,39.97819845,-75.16498912
lethal,20,POC,Male,39.99144194,-75.1594046
nonlethal,35,White,Male,39.99343416,-75.15719848
nonlethal,20,POC,Male,39.99378627,-75.1860007
nonlethal,18,POC,Male,39.99378627,-75.1860007
lethal,15,POC,Male,39.99329633,-75.16689408
nonlethal,15,POC,Male,39.96128076,-75.23306297
nonlethal,35,POC,Female,39.96128076,-75.23306297
nonlethal,25,POC,Male,39.96157057,-75.2246066
nonlethal,18,POC,Male,39.98589975,-75.23210995
nonlethal,30,POC,Male,39.96388948,-75.24244768
nonlethal,25,POC,Male,39.96128076,-75.23306297
nonlethal,35,POC,Female,39.97615445,-75.26299713
lethal,45,POC,Male,39.96885945,-75.23248888
nonlethal,35,POC,Male,39.96790461,-75.23627615
nonlethal,20,POC,Male,39.97746625,-75.24058329
nonlethal,20,POC,Male,39.97341378,-75.234154
nonlethal,25,POC,Male,39.97359757,-75.22761016
nonlethal,25,POC,Male,39.98273917,-75.23088059
nonlethal,25,POC,Male,39.97340084,-75.24141951
nonlethal,30,POC,Male,39.98273917,-75.23088059
lethal,20,POC,Male,39.96064291,-75.2267067
nonlethal,25,POC,Male,39.96426046,-75.23351452
nonlethal,15,POC,Male,39.98670115,-75.22728129
nonlethal,35,POC,Male,39.96173533,-75.23404995
lethal,35,POC,Male,39.96967731,-75.22852974
nonlethal,45,POC,Male,39.96839887,-75.22830879
lethal,15,POC,Male,39.96086574,-75.23131121
nonlethal,35,POC,Male,39.96086574,-75.23131121
lethal,18,POC,Male,39.96234269,-75.2308397
lethal,18,POC,Male,39.96234269,-75.2308397
nonlethal,45,POC,Male,39.97193642,-75.22379774
nonlethal,15,POC,Male,39.96833433,-75.23793135
nonlethal,35,POC,Male,39.98731339,-75.2326027
lethal,15,POC,Male,39.96513466,-75.23193354
lethal,18,POC,Male,39.96513466,-75.23193354
nonlethal,15,POC,Male,39.96513466,-75.23193354
nonlethal,55,POC,Male,40.03982349,-75.08841143
nonlethal,35,POC,Male,40.00707083,-75.21066748
lethal,35,POC,Male,39.9714191,-75.22590136
nonlethal,20,POC,Female,39.97598603,-75.2392761
nonlethal,20,POC,Male,39.97307654,-75.23739278
nonlethal,25,POC,Male,39.97307654,-75.23739278
lethal,20,POC,Male,39.97733197,-75.23181472
nonlethal,45,POC,Male,39.96972864,-75.22696229
nonlethal,0,POC,Male,39.97733197,-75.23181472
lethal,20,POC,Male,39.97733197,-75.23181472
nonlethal,20,POC,Male,39.97601039,-75.23906511
nonlethal,18,POC,Male,39.97598603,-75.2392761
nonlethal,35,POC,Male,39.97601039,-75.23906511
lethal,35,POC,Male,39.97398368,-75.226825
nonlethal,18,POC,Male,39.97601039,-75.23906511
nonlethal,18,POC,Male,39.98103476,-75.22607344
nonlethal,20,POC,Male,39.97385827,-75.26475872
nonlethal,15,POC,Male,39.97266975,-75.23786938
nonlethal,35,POC,Male,39.97624814,-75.23693212
lethal,25,POC,Female,39.97748202,-75.23093925
nonlethal,35,POC,Male,39.97561289,-75.22839577
lethal,20,POC,Male,39.96867604,-75.23638166
nonlethal,20,POC,Female,39.96867604,-75.23638166
nonlethal,45,POC,Male,39.97466191,-75.25208861
nonlethal,45,POC,Male,39.96442401,-75.24650727
nonlethal,35,POC,Male,39.97718661,-75.23282008
lethal,25,White,Male,39.99145679,-75.22615233
nonlethal,30,POC,Male,39.97317745,-75.22626258
nonlethal,35,POC,Male,39.97317745,-75.22626258
nonlethal,30,POC,Male,39.98159931,-75.22619215
nonlethal,25,POC,Male,39.9740897,-75.21817684
nonlethal,20,POC,Male,39.96442401,-75.24650727
nonlethal,18,POC,Female,39.97911748,-75.24896891
nonlethal,20,POC,Male,39.97460726,-75.26046884
lethal,35,POC,Male,39.96681894,-75.23913216
nonlethal,15,POC,Male,39.96020244,-75.22702799
nonlethal,18,POC,Male,39.96020244,-75.22702799
nonlethal,15,POC,Male,39.96020244,-75.22702799
nonlethal,30,POC,Female,39.96591288,-75.22824925
nonlethal,35,POC,Male,39.98523656,-75.23485211
nonlethal,45,POC,Male,39.96591288,-75.22824925
nonlethal,25,POC,Female,39.96159069,-75.22505132
nonlethal,18,POC,Female,39.97183565,-75.23629473
lethal,20,POC,Female,40.00632044,-75.21348398
nonlethal,15,POC,Male,39.9653953,-75.23943662
nonlethal,15,POC,Male,39.96681894,-75.23913216
lethal,35,POC,Male,39.97049422,-75.22868299
nonlethal,20,POC,Male,39.96999415,-75.22626907
nonlethal,25,POC,Female,39.97485653,-75.23519649
lethal,20,POC,Male,39.97263014,-75.2227242
nonlethal,35,POC,Male,39.97549697,-75.24371163
nonlethal,45,POC,Male,39.97549697,-75.24371163
nonlethal,30,POC,Female,39.96559714,-75.2435686
nonlethal,20,POC,Male,39.98535086,-75.24130434
nonlethal,25,POC,Male,39.98291444,-75.22897248
nonlethal,20,POC,Male,39.96113868,-75.22778983
nonlethal,25,POC,Male,39.98291444,-75.22897248
nonlethal,20,POC,Male,39.97310429,-75.2245312
nonlethal,20,POC,Female,39.96258093,-75.23907653
nonlethal,25,POC,Male,39.97307654,-75.23739278
nonlethal,30,POC,Male,39.96451199,-75.22525742
nonlethal,25,POC,Male,39.96863039,-75.23213125
nonlethal,30,POC,Male,39.98136544,-75.23963876
nonlethal,18,POC,Male,39.97105324,-75.22973002
nonlethal,45,White,Male,39.98750948,-75.24024376
nonlethal,25,POC,Male,39.98291444,-75.22897248
lethal,25,POC,Male,39.99277317,-75.18530856
lethal,20,POC,Male,39.97485617,-75.24946149
nonlethal,20,POC,Male,39.97485617,-75.24946149
nonlethal,55,POC,Male,39.96371422,-75.22802746
nonlethal,35,POC,Male,39.97357675,-75.22088225
lethal,55,POC,Male,39.96363158,-75.24304642
lethal,20,POC,Male,39.98490213,-75.21544742
lethal,18,POC,Male,39.96109562,-75.2331034
lethal,45,POC,Male,39.96198365,-75.24019527
nonlethal,20,POC,Male,39.96109562,-75.2331034
nonlethal,15,POC,Female,39.96769203,-75.24367429
nonlethal,25,POC,Male,39.97267585,-75.21780626
lethal,35,POC,Male,39.97191491,-75.1608038
nonlethal,30,POC,Male,39.96072644,-75.22481143
nonlethal,55,POC,Female,39.96832136,-75.24159585
nonlethal,30,POC,Male,39.96850831,-75.23272203
nonlethal,35,POC,Male,39.96673098,-75.24387882
lethal,35,POC,Male,39.96340105,-75.22859826
nonlethal,10,POC,Male,39.99359497,-75.159526
nonlethal,15,POC,Female,39.99359497,-75.159526
lethal,25,POC,Male,39.97670188,-75.12443148
nonlethal,25,POC,Male,39.992514,-75.18255047
nonlethal,30,POC,Male,39.97855717,-75.16612521
nonlethal,25,POC,Male,39.99262401,-75.22614658
nonlethal,25,POC,Male,40.00689856,-75.20989481
nonlethal,35,POC,Male,39.96890688,-75.23112231
nonlethal,30,POC,Male,39.96890688,-75.23112231
